x filter(x) xRef y_RA_100 y_RA_256
71.885517 74.963135 76.658240 76.937409 76.658589
71.613165 74.961990 76.669941 76.884694 76.638880
71.402037 74.961212 76.681674 76.830410 76.618424
71.254514 74.960022 76.693441 76.775203 76.597471
71.171484 74.959534 76.705240 76.719721 76.576276
71.152310 74.958771 76.717071 76.664598 76.555089
71.194860 74.957993 76.728935 76.610442 76.534150
71.295553 74.957291 76.740831 76.557819 76.513687
71.449459 74.957169 76.752760 76.507241 76.493905
71.650414 74.956573 76.764720 76.459154 76.474985
71.891181 74.956543 76.776713 76.413927 76.457079
72.163628 74.956406 76.788737 76.371844 76.440308
72.458931 74.955978 76.800793 76.333103 76.424756
72.767795 74.956482 76.812880 76.297803 76.410471
73.080682 74.955795 76.824999 76.265950 76.397464
73.388052 74.956375 76.837149 76.237456 76.385708
73.680597 74.955841 76.849331 76.212140 76.375142
73.949473 74.955978 76.861543 76.189738 76.365666
74.186521 74.956207 76.873787 76.169904 76.357154
74.384468 74.955841 76.886061 76.152226 76.349448
74.537109 74.955841 76.898366 76.136235 76.342369
74.639461 74.955856 76.910702 76.121416 76.335717
74.687885 74.955658 76.923068 76.107222 76.329280
74.680182 74.955597 76.935465 76.093093 76.322838
74.615644 74.955215 76.947892 76.078465 76.316169
74.495074 74.955490 76.960349 76.062788 76.309056
74.320768 74.955063 76.972835 76.045540 76.301289
74.096459 74.954727 76.985352 76.026242 76.292676
73.827224 74.955093 76.997899 76.004470 76.283046
73.519365 74.954773 77.010475 75.979865 76.272250
73.180247 74.954391 77.023081 75.952146 76.260172
72.818125 74.953995 77.035716 75.921116 76.246726
72.441934 74.954285 77.048380 75.886668 76.231864
72.061074 74.954117 77.061074 75.848791 76.215572
71.685177 74.954224 77.073796 75.807567 76.197875
71.323871 74.954102 77.086548 75.763174 76.178836
70.986542 74.954468 77.099328 75.715881 76.158553
70.682100 74.954819 77.112136 75.666042 76.137161
70.418765 74.954819 77.124974 75.614088 76.114824
70.203861 74.954987 77.137839 75.560522 76.091734
70.043633 74.955719 77.150733 75.505899 76.068108
69.943098 74.956284 77.163655 75.450822 76.044183
69.905916 74.956879 77.176605 75.395922 76.020205
69.934301 74.957977 77.189583 75.341846 75.996432
70.028964 74.958923 77.202589 75.289244 75.973122
70.189098 74.960098 77.215622 75.238747 75.950528
70.412393 74.961044 77.228683 75.190961 75.928894
70.695093 74.962646 77.241771 75.146448 75.908450
71.032086 74.963776 77.254886 75.105712 75.889402
71.417032 74.965607 77.268028 75.069190 75.871931
71.842511 74.967102 77.281198 75.037243 75.856191
72.300212 74.968582 77.294394 75.010143 75.842301
72.781128 74.969879 77.307617 74.988074 75.830343
73.275781 74.971390 77.320866 74.971120 75.820364
73.774453 74.973663 77.334142 74.959272 75.812373
74.267420 74.975418 77.347444 74.952422 75.806338
74.745193 74.976761 77.360772 74.950370 75.802193
75.198747 74.978394 77.374127 74.952830 75.799835
75.619740 74.980728 77.387507 74.959433 75.799132
76.000720 74.982544 77.400913 74.969743 75.799919
76.335302 74.984177 77.414345 74.983263 75.802011
76.618324 74.985748 77.427802 74.999452 75.805199
76.845971 74.987671 77.441285 75.017734 75.809265
77.015867 74.989349 77.454793 75.037517 75.813978
77.127130 74.990845 77.468326 75.058207 75.819108
77.180391 74.993210 77.481884 75.079218 75.824425
77.177776 74.994614 77.495467 75.099996 75.829712
77.122849 74.996338 77.509074 75.120024 75.834763
77.020521 74.997925 77.522707 75.138841 75.839395
76.876930 74.999573 77.536363 75.156050 75.843448
76.699281 75.001450 77.550044 75.171330 75.846791
76.495669 75.003143 77.563749 75.184442 75.849326
76.274875 75.004990 77.577479 75.195238 75.850988
76.046147 75.006821 77.591232 75.203663 75.851750
75.818967 75.008347 77.605008 75.209755 75.851622
75.602817 75.010574 77.618809 75.213647 75.850650
75.406941 75.012939 77.632633 75.215561 75.848917
75.240111 75.015015 77.646480 75.215804 75.846539
75.110412 75.017410 77.660351 75.214760 75.843663
75.025036 75.019745 77.674245 75.212882 75.840466
74.990103 75.021957 77.688161 75.210676 75.837144
75.010507 75.024368 77.702101 75.208694 75.833915
75.089788 75.027222 77.716063 75.207517 75.831008
75.230048 75.029800 77.730048 75.207740 75.828661
75.431888 75.033081 77.744055 75.209959 75.827111
75.694395 75.035858 77.758084 75.214756 75.826592
76.015161 75.039261 77.772135 75.222680 75.827329
76.390333 75.042664 77.786209 75.234241 75.829528
76.814710 75.045776 77.800304 75.249890 75.833376
77.281865 75.049057 77.814421 75.270008 75.839035
77.784300 75.053131 77.828560 75.294902 75.846633
78.313627 75.055817 77.842720 75.324790 75.856270
78.860770 75.060257 77.856901 75.359800 75.868006
79.416189 75.063583 77.871104 75.399962 75.881866
79.970103 75.067764 77.885327 75.445211 75.897836
80.512737 75.071243 77.899571 75.495385 75.915863
81.034552 75.075134 77.913836 75.550228 75.935858
81.526482 75.079178 77.928122 75.609399 75.957696
81.980148 75.082733 77.942428 75.672476 75.981221
82.388065 75.086517 77.956755 75.738967 76.006248
82.743825 75.090317 77.971101 75.808322 76.032567
83.042243 75.094391 77.985468 75.879945 76.059948
83.279492 75.098007 77.999854 75.953208 76.088150
83.453187 75.102112 78.014261 76.027465 76.116919
83.562442 75.106277 78.028686 76.102068 76.146003
83.607893 75.109665 78.043132 76.176384 76.175151
83.591672 75.113235 78.057596 76.249802 76.204122
83.517358 75.117188 78.072080 76.321758 76.232690
83.389884 75.120819 78.086583 76.391740 76.260647
83.215411 75.124725 78.101105 76.459301 76.287814
83.001177 75.128601 78.115645 76.524072 76.314038
82.755313 75.132599 78.130204 76.585767 76.339200
82.486643 75.136459 78.144781 76.644192 76.363213
82.204462 75.140472 78.159377 76.699244 76.386031
81.918308 75.144089 78.173991 76.750918 76.407641
81.637720 75.148376 78.188623 76.799302 76.428071
81.372007 75.152390 78.203273 76.844576 76.447383
81.130011 75.156784 78.217941 76.887006 76.465675
80.919891 75.161133 78.232626 76.926936 76.483074
80.748921 75.165680 78.247328 76.964777 76.499738
80.623305 75.169998 78.262048 77.001000 76.515845
80.548027 75.174896 78.276785 77.036120 76.531596
80.526722 75.179367 78.291539 77.070680 76.547202
80.561593 75.184860 78.306310 77.105243 76.562883
80.653346 75.189590 78.321098 77.140373 76.578861
80.801177 75.194992 78.335902 77.176619 76.595355
81.002790 75.200073 78.350723 77.214502 76.612571
81.254454 75.205536 78.365560 77.254501 76.630704
81.551088 75.210907 78.380413 77.297042 76.649924
81.886392 75.216675 78.395282 77.342481 76.670379
82.253000 75.222351 78.410167 77.391100 76.692186
82.642659 75.227707 78.425067 77.443095 76.715430
83.046430 75.233566 78.439984 77.498574 76.740161
83.454915 75.239395 78.454915 77.557548 76.766390
83.858481 75.245392 78.469862 77.619933 76.794094
84.247500 75.251694 78.484824 77.685553 76.823208
84.612587 75.257431 78.499800 77.754137 76.853636
84.944829 75.263184 78.514792 77.825332 76.885242
85.236007 75.269104 78.529798 77.898705 76.917862
85.478798 75.275177 78.544819 77.973755 76.951303
85.666954 75.280975 78.559854 78.049926 76.985349
85.795461 75.286987 78.574904 78.126614 77.019763
85.860656 75.293167 78.589967 78.203189 77.054298
85.860327 75.299026 78.605044 78.279002 77.088697
85.793760 75.304855 78.620136 78.353406 77.122701
85.661764 75.310593 78.635240 78.425766 77.156056
85.466648 75.316299 78.650359 78.495477 77.188520
85.212168 75.322586 78.665490 78.561979 77.219862
84.903434 75.328293 78.680635 78.624766 77.249876
84.546789 75.333954 78.695792 78.683400 77.278380
84.149649 75.339966 78.710963 78.737521 77.305220
83.720328 75.345871 78.726146 78.786856 77.330279
83.267831 75.351715 78.741342 78.831222 77.353473
82.801636 75.357819 78.756551 78.870533 77.374755
82.331460 75.363739 78.771771 78.904800 77.394117
81.867028 75.369827 78.787004 78.934129 77.411589
81.417828 75.376190 78.802249 78.958720 77.427239
80.992885 75.382523 78.817505 78.978860 77.441167
80.600540 75.388885 78.832773 78.994916 77.453508
80.248246 75.395340 78.848053 79.007325 77.464425
79.942387 75.401703 78.863344 79.016583 77.474105
79.688125 75.408386 78.878646 79.023232 77.482753
79.489274 75.415131 78.893960 79.027847 77.490591
79.348210 75.421844 78.909284 79.031019 77.497848
79.265815 75.428879 78.924619 79.033343 77.504754
79.241457 75.436401 78.939964 79.035404 77.511538
79.273011 75.443253 78.955321 79.037756 77.518419
79.356913 75.450516 78.970687 79.040916 77.525600
79.488249 75.457809 78.986064 79.045345 77.533267
79.660883 75.465149 79.001450 79.051440 77.541578
79.867610 75.473236 79.016847 79.059521 77.550664
80.100333 75.480545 79.032253 79.069826 77.560623
80.350272 75.488434 79.047668 79.082503 77.571521
80.608178 75.495880 79.063093 79.097609 77.583382
80.864569 75.504013 79.078528 79.115104 77.596200
81.109963 75.511719 79.093971 79.134855 77.609925
81.335116 75.518890 79.109424 79.156640 77.624477
81.531254 75.527084 79.124885 79.180151 77.639738
81.690294 75.534576 79.140354 79.205004 77.655560
81.805041 75.542709 79.155833 79.230746 77.671769
81.869377 75.549973 79.171319 79.256872 77.688166
81.878408 75.558014 79.186814 79.282827 77.704534
81.828592 75.565582 79.202317 79.308033 77.720644
81.717828 75.573334 79.217828 79.331892 77.736258
81.545513 75.581268 79.233346 79.353809 77.751138
81.312561 75.588760 79.248872 79.373203 77.765049
81.021380 75.596130 79.264405 79.389521 77.777769
80.675822 75.603592 79.279946 79.402257 77.789090
80.281088 75.611450 79.295494 79.410958 77.798824
79.843605 75.618942 79.311049 79.415242 77.806812
79.370870 75.626678 79.326610 79.414803 77.812921
78.871271 75.634125 79.342178 79.409421 77.817055
78.353883 75.641571 79.357753 79.398970 77.819152
77.828249 75.649338 79.373334 79.383419 77.819188
77.304145 75.656815 79.388921 79.362832 77.817176
76.791349 75.664841 79.404514 79.337372 77.813169
76.299398 75.672897 79.420113 79.307293 77.807256
75.837358 75.680664 79.435718 79.272937 77.799561
75.413609 75.688675 79.451328 79.234726 77.790241
75.035633 75.696609 79.466944 79.193151 77.779481
74.709842 75.704590 79.482565 79.148761 77.767490
74.441416 75.712738 79.498191 79.102154 77.754497
74.234185 75.721298 79.513823 79.053956 77.740746
74.090532 75.729919 79.529458 79.004813 77.726487
74.011343 75.738632 79.545099 78.955373 77.711975
73.995983 75.747421 79.560744 78.906270 77.697460
74.042318 75.755936 79.576393 78.858112 77.683182
74.146769 75.764786 79.592047 78.811465 77.669368
74.304404 75.773682 79.607705 78.766841 77.656223
74.509060 75.782654 79.623366 78.724685 77.643930
74.753500 75.791702 79.639031 78.685366 77.632639
75.029591 75.800873 79.654700 78.649170 77.622471
75.328511 75.809967 79.670372 78.616292 77.613510
75.640962 75.819321 79.686047 78.586834 77.605805
75.957409 75.828873 79.701726 78.560800 77.599366
76.268310 75.837387 79.717407 78.538102 77.594166
76.564358 75.846832 79.733092 78.518560 77.590143
76.836708 75.856476 79.748778 78.501908 77.587200
77.077202 75.865768 79.764468 78.487802 77.585208
77.278567 75.874771 79.780159 78.475829 77.584010
77.434596 75.884079 79.795853 78.465520 77.583427
77.540308 75.893158 79.811549 78.456360 77.583258
77.592064 75.902267 79.827247 78.447802 77.583293
77.587664 75.911652 79.842946 78.439286 77.583310
77.526400 75.920547 79.858647 78.430247 77.583087
77.409075 75.929688 79.874350 78.420137 77.582408
77.237986 75.938599 79.890053 78.408432 77.581062
77.016864 75.947784 79.905758 78.394654 77.578858
76.750789 75.956665 79.921463 78.378379 77.575624
76.446059 75.965897 79.937170 78.359247 77.571211
76.110043 75.975067 79.952877 78.336977 77.565504
75.750993 75.984283 79.968584 78.311374 77.558416
75.377845 75.992813 79.984292 78.282329 77.549898
75.000000 76.001678 80.000000 78.249830 77.539937
74.627089 76.010773 80.015708 78.213962 77.528559
74.268740 76.020325 80.031416 78.174900 77.515825
73.934337 76.030014 80.047123 78.132914 77.501835
73.632794 76.038452 80.062830 78.088359 77.486722
73.372328 76.048248 80.078537 78.041665 77.470650
73.160263 76.057877 80.094242 77.993335 77.453812
73.002847 76.067291 80.109947 77.943924 77.436426
72.905093 76.076904 80.125650 77.894034 77.418725
72.870664 76.086624 80.141353 77.844298 77.400960
72.901771 76.096771 80.157054 77.795362 77.383385
72.999129 76.106323 80.172753 77.747875 77.366259
73.161927 76.116806 80.188451 77.702469 77.349835
73.387857 76.127029 80.204147 77.659750 77.334359
73.673163 76.137299 80.219841 77.620279 77.320057
74.012733 76.147446 80.235532 77.584561 77.307138
74.400225 76.157913 80.251222 77.553033 77.295783
74.828222 76.168411 80.266908 77.526054 77.286144
75.288411 76.178741 80.282593 77.503900 77.278340
75.771785 76.189590 80.298274 77.486750 77.272455
76.268868 76.200302 80.313953 77.474692 77.268535
76.769939 76.210709 80.329628 77.467714 77.266588
77.265276 76.221542 80.345300 77.465710 77.266582
77.745390 76.232193 80.360969 77.468479 77.268453
78.201254 76.242752 80.376634 77.475734 77.272097
78.624529 76.253342 80.392295 77.487108 77.277379
79.007760 76.264175 80.407953 77.502164 77.284139
79.344564 76.275024 80.423607 77.520406 77.292187
79.629777 76.285385 80.439256 77.541291 77.301319
79.859587 76.295837 80.454901 77.564244 77.311312
80.031615 76.306427 80.470542 77.588673 77.321938
80.144981 76.316742 80.486177 77.613983 77.332965
80.200316 76.327393 80.501809 77.639591 77.344166
80.199744 76.338364 80.517435 77.664939 77.355321
80.146830 76.348282 80.533056 77.689512 77.366225
80.046486 76.358734 80.548672 77.712848 77.376695
79.904849 76.368958 80.564282 77.734551 77.386570
79.729124 76.379791 80.579887 77.754299 77.395721
79.527406 76.390213 80.595486 77.771855 77.404048
79.308476 76.400497 80.611079 77.787069 77.411487
79.081581 76.411575 80.626666 77.799886 77.418011
78.856205 76.422195 80.642247 77.810345 77.423629
78.641830 76.432617 80.657822 77.818577 77.428387
78.447697 76.443024 80.673390 77.824806 77.432369
78.282582 76.454071 80.688951 77.829338 77.435690
78.154567 76.464752 80.704506 77.832559 77.438498
78.070845 76.475723 80.720054 77.834918 77.440968
78.037537 76.487045 80.735595 77.836924 77.443299
78.059534 76.498108 80.751128 77.839128 77.445706
78.140379 76.509399 80.766654 77.842111 77.448419
78.282172 76.520966 80.782172 77.846468 77.451676
78.485516 76.531952 80.797683 77.852795 77.455715
78.749497 76.543472 80.813186 77.861673 77.460769
79.071706 76.555435 80.828681 77.873654 77.467061
79.448291 76.567307 80.844167 77.889244 77.474801
79.874051 76.578796 80.859646 77.908896 77.484173
80.342559 76.591019 80.875115 77.932991 77.495338
80.846316 76.603043 80.890576 77.961836 77.508428
81.376936 76.614441 80.906029 77.995649 77.523539
81.925342 76.627029 80.921472 78.034557 77.540734
82.481992 76.639008 80.936907 78.078591 77.560036
83.037107 76.651230 80.952332 78.127685 77.581430
83.580913 76.663498 80.967747 78.181677 77.604866
84.103869 76.675827 80.983153 78.240313 77.630253
84.596909 76.688065 80.998550 78.303250 77.657466
85.051656 76.699982 81.013936 78.370066 77.686350
85.460624 76.712219 81.029313 78.440269 77.716718
85.817403 76.724045 81.044679 78.513310 77.748361
86.116811 76.736771 81.060036 78.588592 77.781050
86.355019 76.748627 81.075381 78.665488 77.814543
86.529642 76.761246 81.090716 78.743350 77.848586
86.639797 76.772873 81.106040 78.821533 77.882927
86.686115 76.784912 81.121354 78.899400 77.917314
86.670732 76.797150 81.136656 78.976344 77.951507
86.597225 76.808975 81.151947 79.051798 77.985279
86.470528 76.820587 81.167227 79.125251 78.018425
86.296801 76.833145 81.182495 79.196257 78.050762
86.083283 76.844849 81.197751 79.264445 78.082139
85.838105 76.856888 81.212996 79.329531 78.112436
85.570090 76.869003 81.228229 79.391318 78.141568
85.288534 76.881210 81.243449 79.449707 78.169485
85.002974 76.893570 81.258658 79.504690 78.196179
84.722951 76.905609 81.273854 79.556355 78.221674
84.457771 76.917358 81.289037 79.604884 78.246034
84.216278 76.929764 81.304208 79.650542 78.269355
84.006631 76.941925 81.319365 79.693671 78.291766
83.836103 76.954636 81.334510 79.734685 78.313424
83.710898 76.967377 81.349641 79.774054 78.334508
83.636001 76.980179 81.364760 79.812291 78.355217
83.615047 76.992828 81.379864 79.849942 78.375763
83.650238 77.005585 81.394956 79.887569 78.396366
83.742280 77.018417 81.410033 79.925734 78.417249
83.890371 77.031723 81.425096 79.964988 78.438628
84.092213 77.044495 81.440146 80.005852 78.460712
84.344075 77.058334 81.455181 80.048804 78.483694
84.640876 77.071228 81.470202 80.094270 78.507746
84.976318 77.084686 81.485208 80.142608 78.533014
85.343033 77.098114 81.500200 80.194097 78.559615
85.732768 77.111923 81.515176 80.248935 78.587635
86.136585 77.125244 81.530138 80.307229 78.617123
86.545085 77.139450 81.545085 80.368990 78.648092
86.948635 77.152908 81.560016 80.434135 78.680516
87.337609 77.166168 81.574933 80.502486 78.714333
87.702619 77.180008 81.589833 80.573774 78.749443
88.034755 77.193817 81.604718 80.647646 78.785714
88.325796 77.207245 81.619587 80.723667 78.822980
88.568419 77.221359 81.634440 80.801338 78.861048
88.756377 77.234467 81.649277 80.880100 78.899702
